Id,Probability
1,0.07154560794196256
2,0.07179157840168862
3,0.016302150828408312
4,0.0896743603128447
5,0.14557978419503775
6,0.03104265667326272
7,0.031297073028290406
8,0.04954237137572493
9,0.003258804089543644
10,0.34536445139181554
11,0.00892827417425936
12,0.018292797262805742
13,0.006262682636205542
14,0.06324447316828981
15,0.09557106113064598
16,0.009449262516051403
17,0.03503297302853504
18,0.014737397138436508
19,0.2712256612755642
20,0.1055304521831197
21,0.009170792862440791
22,0.012170019532673541
23,0.004938183681104086
24,0.5475140573468045
25,0.06711518381244985
26,0.017032496468836984
27,0.11622222061376193
28,0.009251575068712476
29,0.06142543597267768
30,0.0188563509831694
31,0.08945040497621656
32,0.005907859375036122
33,0.015617934947997465
34,0.0784916959865644
35,0.6007282564320306
36,0.06277319770873074
37,0.041772556407710784
38,0.017785126605302154
39,0.00927044573415787
40,0.05219461124857964
41,0.47191936445518057
42,0.2944334785146245
43,0.12076139046682775
44,0.010242957455044513
45,0.07735818284117844
46,0.004181317287579614
47,0.004413985251507414
48,0.018692087612263965
49,0.015370093825615716
50,0.04500357604973255
51,0.018182075240403644
52,0.018086201216088744
53,0.006746897969447117
54,0.055728467104608125
55,0.014482101361464137
56,0.08975511924119843
57,0.006032008177126965
58,0.14281000254719797
59,0.12307836770730168
60,0.10206610315917009
61,0.014763912940359546
62,0.00915087855577655
63,0.060729552931062906
64,0.007737981352837608
65,0.01420739401024698
66,0.020247243155399476
67,0.015444037904037082
68,0.15737519170049213
69,0.009202624897202213
70,0.7201017990432176
71,0.019909944300839002
72,0.0815209711117428
73,0.00714284454573611
74,0.22366190960364013
75,0.015911027728426706
76,0.04187831517417872
77,0.09664904312520198
78,0.04978404830982313
79,0.05272830148072376
80,0.03841558183106219
81,0.013433055188487336
82,0.01583335586079756
83,0.19861786355306577
84,0.008083431041813333
85,0.018556976476367917
86,0.021699736889298177
87,0.05980973302877849
88,0.008562017552911142
89,0.027359221640283107
90,0.016414354372164763
91,0.0786735547220104
92,0.01640957021849244
93,0.012793611004429245
94,0.021170639723802075
95,0.004278198468408259
96,0.08448205019607646
97,0.03864067394035067
98,0.11545995159363581
99,0.01229711803034384
100,0.015154041297390184
101,0.06122719938343282
102,0.09433556531035107
103,0.006217431710171827
104,0.05674445381708235
105,0.07686667061395436
106,0.025100090397389013
107,0.304009798012285
108,0.014340181599455631
109,0.00754255551774096
110,0.01960824779421601
111,0.026376867200069317
112,0.052394999284700386
113,0.022133550039620854
114,0.5057045989344193
115,0.10811859117686254
116,0.013866459807292345
117,0.003408079190303219
118,0.10011048935664454
119,0.014114903579945015
120,0.010179943234065812
121,0.010216885185618018
122,0.0581514619519192
123,0.012216824398844084
124,0.5422136111355454
125,0.005790884313123384
126,0.021161201706698534
127,0.0037280937982278315
128,0.015000390625330784
129,0.005497663244883361
130,0.041598272974283465
131,0.03911180453838521
132,0.07497694617949979
133,0.008125784297164984
134,0.10238026255129012
135,0.15665505657505208
136,0.00957455114212934
137,0.228012695173149
138,0.04534144226449087
139,0.009141320148447263
140,0.028373897212453057
141,0.007022434769405226
142,0.020243846684694002
143,0.0040420850453513095
144,0.019991292948168322
145,0.3790361554156261
146,0.009000667540416347
147,0.004684623899168424
148,0.18870666232222996
149,0.0071516318265085164
150,0.06095319216980284
151,0.003933399377914049
152,0.015044548342159073
153,0.009447240296473846
154,0.01644132655552538
155,0.013414302897946618
156,0.01974880488239735
157,0.06350872846434531
158,0.006954373302713928
159,0.10814799967567357
160,0.018380707019159746
161,0.005856988798115498
162,0.010048198430403619
163,0.014265813212226985
164,0.05964262919029347
165,0.011381956849489535
166,0.020340468398954707
167,0.6497430224020844
168,0.02444650157490694
169,0.24740618961268773
170,0.019500584081026204
171,0.004543690146556968
172,0.01872400583873474
173,0.011577519826157567
174,0.04102367161392795
175,0.016579262823781835
176,0.4472522861211987
177,0.023936603648873702
178,0.14996927327322312
179,0.016337427655317985
180,0.01384940333528752
181,0.04669277993844583
182,0.006680371069543956
183,0.02098107455863832
184,0.015048179365403624
185,0.21774355955563168
186,0.00896578699893342
187,0.007430203553736656
188,0.034169532552611216
189,0.0620017876372022
190,0.01984654447920156
191,0.018688351060536255
192,0.042501001072828365
193,0.01493018443659745
194,0.053811769205842346
195,0.011202967140852067
196,0.037825417211641434
197,0.008435365775414325
198,0.009166692407736458
199,0.00658376737827544
200,0.009820133667673151
201,0.07236854824433694
202,0.031936486972587864
203,0.4375559383780473
204,0.040796857523699506
205,0.021729762345083177
206,0.0066856824598044585
207,0.012005594534345947
208,0.005114926707926144
209,0.09556334644511132
210,0.005492603420232429
211,0.0977668913911029
212,0.029356498562179225
213,0.01798375387099158
214,0.01020241380756068
215,0.017991683029466826
216,0.06481375920447587
217,0.011455984101678264
218,0.0757008518946756
219,0.018681071296485042
220,0.005496599497278751
221,0.01576119850450667
222,0.011260364273175274
223,0.017714507596585917
224,0.010976255982936493
225,0.01458637445102767
226,0.06911625714718611
227,0.009973359218039404
228,0.09331607356716569
229,0.10716210983564811
230,0.4716351035677135
231,0.22873305233885088
232,0.011979616324677572
233,0.011092282603381833
234,0.011834360409240328
235,0.004762831796082402
236,0.19081093205102037
237,0.06460599005092145
238,0.0045761575256807975
239,0.01293460251602266
240,0.02181903850461121
241,0.05103188397678705
242,0.01748873637942929
243,0.00703002291607772
244,0.034603755949915174
245,0.09869971325170517
246,0.016267369487684164
247,0.03371374315963789
248,0.00525232299359778
249,0.017495135895363268
250,0.3189143546249238
251,0.02096222736566703
252,0.3096619630350534
253,0.005268790520808525
254,0.08505950031194778
255,0.0031066279393762684
256,0.006009681523710931
257,0.03616144317552484
258,0.1876351548725754
259,0.09401441774640644
260,0.24298399128212236
261,0.008576567771790281
262,0.022471730425056947
263,0.03963883968813154
264,0.07914194820932714
265,0.09629744260027592
266,0.01495868574160009
267,0.08961281770826562
268,0.04862545074755684
269,0.30227945709198845
270,0.009002958818634504
271,0.030570720530584686
272,0.04539168107198893
273,0.007635139324083684
274,0.015370093825615716
275,0.008543885492158104
276,0.02943094709745632
277,0.015585812491426824
278,0.011359776281959943
279,0.06821167898567988
280,0.024268155833847064
281,0.6295021693145254
282,0.05370678613676871
283,0.06051372803684933
284,0.010374511932174313
285,0.013241731746837033
286,0.007115186809550108
287,0.010678882752233323
288,0.04538940612209106
289,0.10975941371903589
290,0.09319157767744454
291,0.4001025677639625
292,0.007329663285117867
293,0.03938573296620081
294,0.011767090756615846
295,0.003981151171924607
296,0.026704120572894
297,0.009433613555410733
298,0.039761210597640324
299,0.005368600078992684
300,0.008094840181635884
301,0.08922713529007865
302,0.006369329367611244
303,0.012402240353237802
304,0.006518288852860154
305,0.416583489499098
306,0.10284302085464035
307,0.0043504260008003755
308,0.34536445139181554
309,0.346297305043761
310,0.010498996365574463
311,0.49292268979138953
312,0.008093680278579547
313,0.2886836116839426
314,0.03923692150806216
315,0.03992986534485938
316,0.07962437767736144
317,0.4305053351697552
318,0.006081123904809472
319,0.018350492619883935
320,0.09395611963365193
321,0.11822694642475277
322,0.016058469252614484
323,0.00951294983443286
324,0.010233121645439068
325,0.06369959144431249
326,0.013178681507700197
327,0.022364113089877874
328,0.009331463909400617
329,0.022162238410884917
330,0.005183846422570388
331,0.015883852867740144
332,0.017761075308812803
333,0.010920674568376679
334,0.049763931106955414
335,0.050637276126342376
336,0.06363510315142053
337,0.01322058421749115
338,0.24830873675161452
339,0.03230696063724101
340,0.00862798957269736
341,0.004618434148772033
342,0.021850037499850396
343,0.015484849315293545
344,0.04388662457771861
345,0.025525157693314295
346,0.020142672782841348
347,0.5467214564605006
348,0.04989185826767705
349,0.017962680053124794
350,0.007523720753472108
351,0.09886466561935278
352,0.039837648723473104
353,0.004647355137221668
354,0.19533743480012772
355,0.008667892824661325
356,0.0044402026465307125
357,0.6488348955400717
358,0.006225746351939356
359,0.029825533414483307
360,0.2271397185656183
361,0.016608492079628966
362,0.008358215842196141
363,0.007211675545248571
364,0.017295096488772213
365,0.19988549167087813
366,0.12785874973016606
367,0.020596223475086696
368,0.15453556009210778
369,0.01013582854463328
370,0.4783713027149693
371,0.010015575434847034
372,0.0759488086388388
373,0.018769459461615796
374,0.011639741194832923
375,0.01842561439532762
376,0.004388380343858899
377,0.028391597079148047
378,0.006137148983409636
379,0.017553497009146993
380,0.023861768081646362
381,0.008707380344161403
382,0.022168335047342332
383,0.03229693828977934
384,0.14663224139172393
385,0.009392650485491923
386,0.005972688549347697
387,0.004327402055095766
388,0.013216511659177638
389,0.03747901127487703
390,0.013429387394404147
391,0.0035739668589656252
392,0.008163841804920514
393,0.02456339963268668
394,0.11769937406072714
395,0.006447191788064307
396,0.005447808246283826
397,0.07234187380012833
398,0.13858761306412826
