Id,Probability
1,0.06591888070507487
2,0.04009349240195211
3,0.009194404080764723
4,0.08132425609357732
5,0.12300660298391615
6,0.028644528457514463
7,0.029998680617165565
8,0.04171450489321405
9,0.0022208053073833785
10,0.30895425852839453
11,0.00756656034721108
12,0.016859152497664967
13,0.00697839668774143
14,0.05178633019416335
15,0.046480695581395344
16,0.014832134055055915
17,0.03158477435091002
18,0.013381123667615815
19,0.21457207118022045
20,0.08462704613385687
21,0.008128305470796581
22,0.010366691515370452
23,0.0037553933033799996
24,0.4664274566209789
25,0.07089298311771652
26,0.011911259538551787
27,0.10982239993170734
28,0.008292057984924587
29,0.04230707350745694
30,0.016879965228170368
31,0.0754456243580391
32,0.004554801683838598
33,0.010638221959224233
34,0.0674345688789207
35,0.5092105667552351
36,0.05691905339008434
37,0.031233819271427838
38,0.009747605348057381
39,0.011095757333576194
40,0.046060063574721824
41,0.4400563607843151
42,0.286204276084411
43,0.11297372548555278
44,0.005915494283921723
45,0.05238405172469769
46,0.003365847391828244
47,0.0033791405367624484
48,0.012942346915243723
49,0.014529555987872011
50,0.027461374035370564
51,0.015328307866810791
52,0.012339128414817766
53,0.006125602435581061
54,0.04600140354044275
55,0.01645584635087206
56,0.0778453116819971
57,0.004261060430840988
58,0.11076419329831941
59,0.09177983059966954
60,0.0873301792786017
61,0.01856215176490877
62,0.006788870395059455
63,0.02473297248410251
64,0.00805250133021478
65,0.014762409593265888
66,0.017391386677294864
67,0.01369299472210622
68,0.14873994701683846
69,0.005634351777540688
70,0.6065673551048901
71,0.016961568269327695
72,0.08306963273825008
73,0.006138250303037952
74,0.176528842581864
75,0.013620357256427166
76,0.025680975200588898
77,0.12879367869169464
78,0.03794346641044805
79,0.03305561781592937
80,0.027224021745768316
81,0.011942801843435292
82,0.011939588644345472
83,0.07299491978880654
84,0.007277587793548154
85,0.016650825800666107
86,0.015028527559337099
87,0.0512352221123678
88,0.00779041016288348
89,0.03434681961584652
90,0.010871507232878028
91,0.05612060429002552
92,0.013631972424820837
93,0.010231056255928916
94,0.01478334379023148
95,0.006562215387035943
96,0.07473274965881646
97,0.02717171804331521
98,0.10102507295061267
99,0.013752122022132633
100,0.012001477535324864
101,0.055478755288650844
102,0.07844693702204214
103,0.005623291887440189
104,0.04596624300646198
105,0.0612993333660499
106,0.02091532815818358
107,0.30750836698523687
108,0.014861011621860546
109,0.005962298672050792
110,0.0173176887092292
111,0.013718953930310859
112,0.03370567834605829
113,0.022785937412748165
114,0.48095126633744933
115,0.09105925030480265
116,0.013814792855351593
117,0.003091422090204338
118,0.08557796208074708
119,0.012335837384187802
120,0.006560784799136013
121,0.00932064406435213
122,0.05225316149016392
123,0.010584718468140802
124,0.5350672635469795
125,0.005796359183603921
126,0.013053198798478194
127,0.00266462051252532
128,0.013913891264284571
129,0.0052978815848955295
130,0.06431606772103587
131,0.03381614119839345
132,0.06308112114060359
133,0.004773788348385273
134,0.07410404260038247
135,0.14043403130188462
136,0.006136847836678609
137,0.1757159775938064
138,0.04056714189401142
139,0.0057739328273838115
140,0.015639293377469072
141,0.003713970708708098
142,0.01660837203936432
143,0.0037859001307495024
144,0.01616468575742324
145,0.3304322252995936
146,0.008038165432245297
147,0.0034480320681979605
148,0.16353513573258505
149,0.005626989269044259
150,0.04870428485433686
151,0.004087686991874941
152,0.008709578054310553
153,0.006549557870327459
154,0.009730816400055135
155,0.011742750593694225
156,0.015099308473189918
157,0.05786863305337641
158,0.006851409559654326
159,0.08385790089072064
160,0.016566663345698902
161,0.004442470088368873
162,0.007846832221312343
163,0.015492151256970215
164,0.05507257993337069
165,0.010781378168542004
166,0.02052752082199637
167,0.6924927280559106
168,0.022364966934801746
169,0.20390797900129085
170,0.01075757418153975
171,0.0031880618705566566
172,0.014193530190037145
173,0.015055431364091558
174,0.03848562015549931
175,0.014716761666406748
176,0.40378381528828694
177,0.0522515318702278
178,0.15670488033761953
179,0.010928235961193345
180,0.02538564863949327
181,0.036239168952399856
182,0.00812523318929211
183,0.017762586203747894
184,0.012302361537604096
185,0.16206960988094732
186,0.007510001529606381
187,0.008470701787289215
188,0.029245300218486273
189,0.05721658097678349
190,0.016307579549872425
191,0.017339821228871004
192,0.036560637990531296
193,0.012055364534585679
194,0.06027576284181451
195,0.009690197525720534
196,0.03140710339897914
197,0.008556933899692181
198,0.010015367634082544
199,0.006246468841402886
200,0.006061867885541055
201,0.06482575511760204
202,0.025691749751683667
203,0.3565448237363687
204,0.028662865028112026
205,0.010236543823343078
206,0.006187387575432261
207,0.013630061981735792
208,0.005336284181974656
209,0.072372343356084
210,0.004301080705131976
211,0.08240615031317979
212,0.022225895730543347
213,0.012169149056519085
214,0.005077583662782418
215,0.015311540286076874
216,0.058519148940676134
217,0.006348409353696514
218,0.06985157561855454
219,0.01540451197442111
220,0.002976957053269261
221,0.016354732225558617
222,0.009654536741603988
223,0.01829946046350889
224,0.008663650428511721
225,0.010953075882861273
226,0.06180537275353432
227,0.008609766151581311
228,0.05747513791092818
229,0.08986352534667345
230,0.4263503963747809
231,0.1904944465780381
232,0.0103580010656118
233,0.012266449518075054
234,0.01139839433996026
235,0.004264904165125975
236,0.16637088719710347
237,0.05502156132030388
238,0.0030902005606369023
239,0.011188394897928715
240,0.017315734347937397
241,0.04071360118605871
242,0.010517581289982335
243,0.006191393003118971
244,0.019049952951856724
245,0.08481300482055128
246,0.01279816461258392
247,0.03630603973243192
248,0.004499594851032038
249,0.025251301767807148
250,0.3076997427483445
251,0.016723293048921298
252,0.2738432280944899
253,0.004749464106942229
254,0.08090568870980169
255,0.0020762350704859487
256,0.0059947780919148395
257,0.029151027262095938
258,0.25781145304691994
259,0.0602317760945762
260,0.2790346131763825
261,0.01135410444415027
262,0.018636455306007518
263,0.007291046343799265
264,0.052317864166440894
265,0.0786979467106477
266,0.014163040493546353
267,0.07994624983698752
268,0.051596316914156705
269,0.2828074663343052
270,0.005331352991502558
271,0.019195028186899013
272,0.041059634461157214
273,0.006408750189378139
274,0.01129166887743254
275,0.007412427558487553
276,0.027644641307475078
277,0.013871387869791993
278,0.006657496349689878
279,0.059779190772299096
280,0.020243559222541875
281,0.6373012564810056
282,0.04076127751349821
283,0.06934880184375657
284,0.00835330427101241
285,0.03143523133304662
286,0.008251552326465895
287,0.0082447068274715
288,0.03910670192838116
289,0.06966964124489305
290,0.08800775978295813
291,0.44303165820654355
292,0.004964976850010005
293,0.03278160139243534
294,0.010961161253181341
295,0.005400171718089171
296,0.02237844280225549
297,0.008764567050075825
298,0.026486248694921163
299,0.005507844555440855
300,0.005891869498330716
301,0.07725994008654916
302,0.006256119464271064
303,0.007368498976202292
304,0.021121301511662444
305,0.3812331428815345
306,0.040500027536238506
307,0.002506161530768776
308,0.2752704774118699
309,0.26762612779081424
310,0.010014873829840816
311,0.4814283896990447
312,0.010135559061861095
313,0.30986937659343833
314,0.036151337034866865
315,0.03344526152805377
316,0.06688983886342656
317,0.3644057866959694
318,0.005680518212188267
319,0.013006244210913339
320,0.06405440754308618
321,0.0840049084389341
322,0.012931764831553262
323,0.010370389236075831
324,0.0069639117667289014
325,0.08686912526683119
326,0.008252529518081994
327,0.020943797361081373
328,0.006435755464235123
329,0.01844474809953259
330,0.004143967742830303
331,0.011903110570739863
332,0.019701165494587648
333,0.009018686311467688
334,0.03434591899921705
335,0.0450310423984359
336,0.04989692708531418
337,0.01171766465846221
338,0.22129518964992181
339,0.026940515041382538
340,0.007485265247374904
341,0.00355512784392773
342,0.013139502155084944
343,0.01356044621123901
344,0.03727341892818891
345,0.038320848556966054
346,0.02190548878990707
347,0.4649607021305846
348,0.09723731400417773
349,0.014678608617927432
350,0.006993930926967937
351,0.07118210823873253
352,0.03315015323017366
353,0.0033574530677948048
354,0.14233471662269964
355,0.00800722378263738
356,0.004557034103577421
357,0.6015888971824185
358,0.009186816423085222
359,0.016733414341582802
360,0.19490953448691997
361,0.018436382348859782
362,0.007942187671444117
363,0.0046982282954804
364,0.01589604002048527
365,0.20502753888607356
366,0.09602653412221773
367,0.013879080013882083
368,0.07433213326227396
369,0.008218711689894957
370,0.4257710934135499
371,0.008032171439930354
372,0.08135363303516786
373,0.008371180322323646
374,0.00877698723860424
375,0.011309455607988263
376,0.003478763287365497
377,0.024017143116069103
378,0.006328709653813953
379,0.016098665826324333
380,0.02699662253496268
381,0.007979739020551943
382,0.026054732546371508
383,0.021050838646487765
384,0.09906481880381048
385,0.005882615713427115
386,0.004411161747326996
387,0.0034922334257518495
388,0.017913586122044894
389,0.015281276590418202
390,0.011855284375417947
391,0.0033204091533512335
392,0.006611618959881082
393,0.014613513860073014
394,0.10244533372554016
395,0.005329401459012759
396,0.003964984939357363
397,0.05756166253153441
398,0.12445843085676536
399,0.005707495802231159
400,0.020885485692184312
401,0.006327005306870106
402,0.0025184516514077894
403,0.017625116401145995
404,0.0030097335525952553
405,0.8313461714092825
406,0.6312832009774678
407,0.019248569693045146
408,0.055397563388111394
409,0.021444723943941844
410,0.016258071678899446
411,0.022952530264813874
412,0.04282627608270768
413,0.10129581471220397
414,0.009330571877495945
415,0.006551139198132215
416,0.1760780162847
417,0.14510062011902788
418,0.0374562616284428
419,0.009144565224522483
420,0.01052639537568439
421,0.009215965139348109
422,0.005757395792383799
423,0.026320371525482673
424,0.0027963719273567367
425,0.004192369889097866
426,0.006822804868791565
427,0.022467404993180947
428,0.014132473147692335
429,0.106889693907154
430,0.007197896808634517
431,0.3150596438891442
432,0.004454281161808135
433,0.013036968812533595
434,0.012230298843121264
435,0.028768457398598752
436,0.03193381770043089
437,0.059692763095570804
438,0.10809952365202198
439,0.006987051213862007
440,0.04077246629041033
441,0.010336714591205443
442,0.028172223083157956
443,0.04763389372485421
444,0.0032301861362897854
445,0.04307219309498888
446,0.2824521975760848
447,0.0072884689472024885
448,0.07505243241691374
449,0.0544813893637214
450,0.0042895761478324145
451,0.027327866262407137
452,0.004238886878641563
453,0.11076982236545134
454,0.011928897513853048
455,0.06585484701193743
456,0.02593402204353243
457,0.06015291342318766
458,0.007404867852905635
459,0.07781809684215882
460,0.011318648984074572
461,0.01567121289468296
462,0.06641374520637221
463,0.010682706979510447
464,0.05868809390146609
465,0.03558597261055065
466,0.004359751778225693
467,0.008301646638663568
468,0.012898562026210819
469,0.00711242060511612
470,0.26604257336507164
471,0.003365847391828244
472,0.00899794639079282
473,0.44387270320384303
474,0.031007835601685206
475,0.011705919197060915
476,0.013387110962617233
477,0.0036249235713583855
478,0.012738512614014645
479,0.027922852572153854
480,0.012730766604257208
481,0.08733623847733034
482,0.0026207306600934087
483,0.022915955501987315
484,0.04439554255525279
485,0.003038069231426401
486,0.29448866808081847
487,0.027333237137631698
488,0.07109433132418991
489,0.14018283938718692
490,0.03085946592681208
491,0.008387317340792115
492,0.023375410525352348
493,0.3513112686139571
494,0.008232071076517333
495,0.2486318276943691
496,0.01169080209205136
497,0.010390307101662518
498,0.019146050901988933
499,0.08483704109037185
500,0.006704464928590156
501,0.024772550196549586
502,0.008375768737681234
503,0.02563073162398876
504,0.008653836201140163
505,0.005802565448756045
506,0.19655746145822764
507,0.03510318955083252
508,0.0026714050156300267
509,0.004489416476416238
510,0.012558024319281514
511,0.014014487367792119
512,0.20624735620615683
513,0.04144537104586552
514,0.020302165042337544
515,0.015044305807416062
516,0.30402850624438393
517,0.006984699081928252
518,0.00808165857930882
519,0.0040911004319132424
520,0.008992411314139597
521,0.0039835751928258
522,0.007561304416878376
523,0.08061781910035759
524,0.03394063432670449
525,0.04917167970893248
526,0.456692763211095
527,0.16866994890830234
528,0.006291339486673294
529,0.127311644052081
530,0.015674418000779976
531,0.007781241769301594
532,0.00369526726040691
533,0.011553955002313368
534,0.002760460438164707
535,0.010673671170742624
536,0.004131220127907316
537,0.017740238189601232
538,0.06482793891935273
539,0.01800914758719229
540,0.005813830928475289
541,0.014858627478478104
542,0.026338992791459678
543,0.03833063696561837
544,0.10891505612760734
545,0.01583241931926919
546,0.005971404163366644
547,0.09400164323767471
548,0.003605284719488942
549,0.004732835554985298
550,0.12168730916790894
551,0.2604893520169601
552,0.11179097507412628
553,0.010369856342105516
554,0.007674894973922979
555,0.08319570391570932
556,0.0144540762571937
557,0.02230419619833349
558,0.01883194958172622
559,0.11086436996492116
560,0.03293968254019463
561,0.002049190577984737
562,0.008164036726325225
563,0.08354554304116979
564,0.035068424699619946
565,0.07187509432426963
566,0.008841160477268397
567,0.0029169512699998906
568,0.021082827355182788
569,0.4179144326715563
570,0.05178404874286497
571,0.12282672768052236
572,0.014463609389967436
573,0.012271923726422143
574,0.06062875098504644
575,0.046433768420684134
576,0.0043154039519650396
577,0.09469819914833809
578,0.008776012658792656
579,0.11379799617355796
