Id,Probability
1,0.070903994
2,0.04400858
3,0.009650459
4,0.06782641
5,0.127853
6,0.040062677
7,0.029004343
8,0.021471357
9,0.0009096655
10,0.27217573
11,0.005806624
12,0.011200088
13,0.0054505025
14,0.04545602
15,0.038897187
16,0.010225788
17,0.025352329
18,0.012928071
19,0.2045522
20,0.11054678
21,0.0072017717
22,0.008825526
23,0.0018800552
24,0.38509232
25,0.0727302
26,0.014716005
27,0.08253968
28,0.0071230573
29,0.03953255
30,0.010513023
31,0.044559557
32,0.0041187
33,0.008859063
34,0.06480942
35,0.5121882
36,0.06112073
37,0.028731706
38,0.01620012
39,0.01639741
40,0.028944205
41,0.48884752
42,0.28213108
43,0.088864215
44,0.005945712
45,0.016576068
46,0.003161185
47,0.002335456
48,0.013110025
49,0.0124468105
50,0.02794081
51,0.024510851
52,0.018947707
53,0.0066750934
54,0.033698633
55,0.016377779
56,0.09889566
57,0.0028981916
58,0.10904605
59,0.07183532
60,0.08025018
61,0.020674307
62,0.0040064533
63,0.025184682
64,0.005125338
65,0.011073361
66,0.0139814755
67,0.013081417
68,0.16550969
69,0.0061467346
70,0.583154
71,0.0118957935
72,0.06907399
73,0.0067321756
74,0.11203334
75,0.01638896
76,0.030215839
77,0.09420573
78,0.042532105
79,0.13483
80,0.008101241
81,0.011070228
82,0.015803736
83,0.038541615
84,0.003609906
85,0.012773647
86,0.0150893
87,0.04347774
88,0.005949583
89,0.075078316
90,0.009684493
91,0.054195955
92,0.011482953
93,0.009232088
94,0.0069990386
95,0.0029466094
96,0.035816677
97,0.027839784
98,0.11708357
99,0.016838709
100,0.0061917515
101,0.039896034
102,0.070884176
103,0.005590527
104,0.064872876
105,0.033471957
106,0.02041293
107,0.33025
108,0.011333746
109,0.0042119767
110,0.01977201
111,0.006901128
112,0.036040902
113,0.021773191
114,0.45579347
115,0.089720465
116,0.013337629
117,0.0014596892
118,0.08042381
119,0.012750643
120,0.006025309
121,0.0064546554
122,0.14314803
123,0.0077501633
124,0.1989469
125,0.0038977803
126,0.022675782
127,0.0006297946
128,0.008465936
129,0.0061650323
130,0.030008033
131,0.029197728
132,0.08933276
133,0.002891655
134,0.11720607
135,0.17771031
136,0.004268666
137,0.1617
138,0.04305986
139,0.006103229
140,0.011503387
141,0.004088988
142,0.015661517
143,0.0027753792
144,0.01683211
145,0.3390496
146,0.004950945
147,0.0020381312
148,0.18496653
149,0.002826705
150,0.049536955
151,0.0036595564
152,0.004523905
153,0.0060879583
154,0.012372423
155,0.009644426
156,0.03319118
157,0.044899397
158,0.006493279
159,0.13702649
160,0.015410409
161,0.003605487
162,0.013718674
163,0.013369399
164,0.06423047
165,0.011663032
166,0.019841254
167,0.5118411
168,0.0114390375
169,0.17956892
170,0.014415548
171,0.005015681
172,0.0076435665
173,0.011724804
174,0.0509036
175,0.013458269
176,0.23810904
177,0.017539294
178,0.08148046
179,0.01605947
180,0.020084416
181,0.03197264
182,0.009196861
183,0.017970594
184,0.029149313
185,0.10919805
186,0.007857855
187,0.007634497
188,0.029735617
189,0.06510842
190,0.020007372
191,0.012819301
192,0.023998866
193,0.009744185
194,0.07533319
195,0.008443415
196,0.030407228
197,0.0057634725
198,0.010121775
199,0.006402377
200,0.009037328
201,0.050629824
202,0.026576042
203,0.38694134
204,0.05081251
205,0.036152802
206,0.006193844
207,0.0061871293
208,0.006423694
209,0.04962542
210,0.004875811
211,0.13567196
212,0.030297944
213,0.019727232
214,0.005791023
215,0.012431557
216,0.06212457
217,0.006379138
218,0.060451806
219,0.020452293
220,0.0011595804
221,0.014725598
222,0.0074306475
223,0.016472787
224,0.0065625054
225,0.012138099
226,0.07787845
227,0.006297331
228,0.1260649
229,0.12579972
230,0.39923555
231,0.19504912
232,0.008717094
233,0.010792236
234,0.008967214
235,0.0041735703
236,0.1299012
237,0.03329439
238,0.0040802397
239,0.018686755
240,0.016605329
241,0.042638995
242,0.008130659
243,0.005057663
244,0.016135203
245,0.10570888
246,0.009151687
247,0.032027487
248,0.004950802
249,0.018734943
250,0.2999995
251,0.016227815
252,0.31014937
253,0.0033893273
254,0.079540126
255,0.0029317746
256,0.005339866
257,0.02611698
258,0.12098902
259,0.030553903
260,0.2854718
261,0.0066741165
262,0.017860629
263,0.0046344693
264,0.063740514
265,0.1085213
266,0.009404031
267,0.072790556
268,0.062725976
269,0.22706388
270,0.006820381
271,0.028129356
272,0.087399535
273,0.008719983
274,0.0209177
275,0.0057597905
276,0.018747061
277,0.009324657
278,0.0055134348
279,0.05601158
280,0.013697103
281,0.5665738
282,0.05888037
283,0.07641909
284,0.008651688
285,0.02124638
286,0.008729703
287,0.006528766
288,0.043736648
289,0.06363674
290,0.11335883
291,0.341615
292,0.005962499
293,0.026968224
294,0.008185118
295,0.00540682
296,0.017090164
297,0.009345232
298,0.026484264
299,0.0031085592
300,0.0038471099
301,0.06607546
302,0.0075248512
303,0.004596865
304,0.0073635317
305,0.32341182
306,0.027079878
307,0.0005817087
308,0.21809112
309,0.3758413
310,0.00788933
311,0.45451516
312,0.01304166
313,0.49392262
314,0.029335272
315,0.029889598
316,0.070213646
317,0.34762275
318,0.012434672
319,0.0031011854
320,0.086256124
321,0.09141168
322,0.014078941
323,0.0067760185
324,0.0043127323
325,0.044082824
326,0.014454189
327,0.015765209
328,0.008541782
329,0.03735462
330,0.003148729
331,0.012022532
332,0.051520463
333,0.009173934
334,0.032651138
335,0.038273443
336,0.05821176
337,0.01136898
338,0.24098542
339,0.08849312
340,0.003951678
341,0.002056159
342,0.008567674
343,0.017186629
344,0.032558918
345,0.032476086
346,0.01934074
347,0.5461013
348,0.106469356
349,0.010080199
350,0.0056415447
351,0.07236251
352,0.047073856
353,0.0021464445
354,0.17875767
355,0.0034052895
356,0.0043752645
